2012-01-01 00:00:00.0000000,2012-01-01,20120101000000,20120101,2012,01,01,52,2011,06,01,00,00,00,20121,201201,201152,2012,1,1,52,2011,6,1,0,0,0
2012-01-02 00:00:00.0000000,2012-01-02,20120102000000,20120102,2012,01,01,01,2012,00,02,00,00,00,20121,201201,201201,2012,1,1,1,2012,0,2,0,0,0
2012-01-03 00:00:00.0000000,2012-01-03,20120103000000,20120103,2012,01,01,01,2012,01,03,00,00,00,20121,201201,201201,2012,1,1,1,2012,1,3,0,0,0
2012-01-04 00:00:00.0000000,2012-01-04,20120104000000,20120104,2012,01,01,01,2012,02,04,00,00,00,20121,201201,201201,2012,1,1,1,2012,2,4,0,0,0
2012-01-05 00:00:00.0000000,2012-01-05,20120105000000,20120105,2012,01,01,01,2012,03,05,00,00,00,20121,201201,201201,2012,1,1,1,2012,3,5,0,0,0
2012-01-06 00:00:00.0000000,2012-01-06,20120106000000,20120106,2012,01,01,01,2012,04,06,00,00,00,20121,201201,201201,2012,1,1,1,2012,4,6,0,0,0
2012-01-07 00:00:00.0000000,2012-01-07,20120107000000,20120107,2012,01,01,01,2012,05,07,00,00,00,20121,201201,201201,2012,1,1,1,2012,5,7,0,0,0
2012-01-08 00:00:00.0000000,2012-01-08,20120108000000,20120108,2012,01,01,01,2012,06,08,00,00,00,20121,201201,201201,2012,1,1,1,2012,6,8,0,0,0
2012-01-09 00:00:00.0000000,2012-01-09,20120109000000,20120109,2012,01,01,02,2012,00,09,00,00,00,20121,201201,201202,2012,1,1,2,2012,0,9,0,0,0
2012-01-10 00:00:00.0000000,2012-01-10,20120110000000,20120110,2012,01,01,02,2012,01,10,00,00,00,20121,201201,201202,2012,1,1,2,2012,1,10,0,0,0
2012-01-11 00:00:00.0000000,2012-01-11,20120111000000,20120111,2012,01,01,02,2012,02,11,00,00,00,20121,201201,201202,2012,1,1,2,2012,2,11,0,0,0
2012-01-12 00:00:00.0000000,2012-01-12,20120112000000,20120112,2012,01,01,02,2012,03,12,00,00,00,20121,201201,201202,2012,1,1,2,2012,3,12,0,0,0
2012-01-13 00:00:00.0000000,2012-01-13,20120113000000,20120113,2012,01,01,02,2012,04,13,00,00,00,20121,201201,201202,2012,1,1,2,2012,4,13,0,0,0
2012-01-14 00:00:00.0000000,2012-01-14,20120114000000,20120114,2012,01,01,02,2012,05,14,00,00,00,20121,201201,201202,2012,1,1,2,2012,5,14,0,0,0
2012-01-15 00:00:00.0000000,2012-01-15,20120115000000,20120115,2012,01,01,02,2012,06,15,00,00,00,20121,201201,201202,2012,1,1,2,2012,6,15,0,0,0
2012-01-16 00:00:00.0000000,2012-01-16,20120116000000,20120116,2012,01,01,03,2012,00,16,00,00,00,20121,201201,201203,2012,1,1,3,2012,0,16,0,0,0
2012-01-17 00:00:00.0000000,2012-01-17,20120117000000,20120117,2012,01,01,03,2012,01,17,00,00,00,20121,201201,201203,2012,1,1,3,2012,1,17,0,0,0
2012-01-18 00:00:00.0000000,2012-01-18,20120118000000,20120118,2012,01,01,03,2012,02,18,00,00,00,20121,201201,201203,2012,1,1,3,2012,2,18,0,0,0
2012-01-19 00:00:00.0000000,2012-01-19,20120119000000,20120119,2012,01,01,03,2012,03,19,00,00,00,20121,201201,201203,2012,1,1,3,2012,3,19,0,0,0
2012-01-20 00:00:00.0000000,2012-01-20,20120120000000,20120120,2012,01,01,03,2012,04,20,00,00,00,20121,201201,201203,2012,1,1,3,2012,4,20,0,0,0
2012-01-21 00:00:00.0000000,2012-01-21,20120121000000,20120121,2012,01,01,03,2012,05,21,00,00,00,20121,201201,201203,2012,1,1,3,2012,5,21,0,0,0
2012-01-22 00:00:00.0000000,2012-01-22,20120122000000,20120122,2012,01,01,03,2012,06,22,00,00,00,20121,201201,201203,2012,1,1,3,2012,6,22,0,0,0
2012-01-23 00:00:00.0000000,2012-01-23,20120123000000,20120123,2012,01,01,04,2012,00,23,00,00,00,20121,201201,201204,2012,1,1,4,2012,0,23,0,0,0
2012-01-24 00:00:00.0000000,2012-01-24,20120124000000,20120124,2012,01,01,04,2012,01,24,00,00,00,20121,201201,201204,2012,1,1,4,2012,1,24,0,0,0
2012-01-25 00:00:00.0000000,2012-01-25,20120125000000,20120125,2012,01,01,04,2012,02,25,00,00,00,20121,201201,201204,2012,1,1,4,2012,2,25,0,0,0
2012-01-26 00:00:00.0000000,2012-01-26,20120126000000,20120126,2012,01,01,04,2012,03,26,00,00,00,20121,201201,201204,2012,1,1,4,2012,3,26,0,0,0
2012-01-27 00:00:00.0000000,2012-01-27,20120127000000,20120127,2012,01,01,04,2012,04,27,00,00,00,20121,201201,201204,2012,1,1,4,2012,4,27,0,0,0
2012-01-28 00:00:00.0000000,2012-01-28,20120128000000,20120128,2012,01,01,04,2012,05,28,00,00,00,20121,201201,201204,2012,1,1,4,2012,5,28,0,0,0
2012-01-29 00:00:00.0000000,2012-01-29,20120129000000,20120129,2012,01,01,04,2012,06,29,00,00,00,20121,201201,201204,2012,1,1,4,2012,6,29,0,0,0
2012-01-30 00:00:00.0000000,2012-01-30,20120130000000,20120130,2012,01,01,05,2012,00,30,00,00,00,20121,201201,201205,2012,1,1,5,2012,0,30,0,0,0
2012-01-31 00:00:00.0000000,2012-01-31,20120131000000,20120131,2012,01,01,05,2012,01,31,00,00,00,20121,201201,201205,2012,1,1,5,2012,1,31,0,0,0
2012-02-01 00:00:00.0000000,2012-02-01,20120201000000,20120201,2012,01,02,05,2012,02,01,00,00,00,20121,201202,201205,2012,1,2,5,2012,2,1,0,0,0
2012-02-02 00:00:00.0000000,2012-02-02,20120202000000,20120202,2012,01,02,05,2012,03,02,00,00,00,20121,201202,201205,2012,1,2,5,2012,3,2,0,0,0
2012-02-03 00:00:00.0000000,2012-02-03,20120203000000,20120203,2012,01,02,05,2012,04,03,00,00,00,20121,201202,201205,2012,1,2,5,2012,4,3,0,0,0
2012-02-04 00:00:00.0000000,2012-02-04,20120204000000,20120204,2012,01,02,05,2012,05,04,00,00,00,20121,201202,201205,2012,1,2,5,2012,5,4,0,0,0
2012-02-05 00:00:00.0000000,2012-02-05,20120205000000,20120205,2012,01,02,05,2012,06,05,00,00,00,20121,201202,201205,2012,1,2,5,2012,6,5,0,0,0
2012-02-06 00:00:00.0000000,2012-02-06,20120206000000,20120206,2012,01,02,06,2012,00,06,00,00,00,20121,201202,201206,2012,1,2,6,2012,0,6,0,0,0
2012-02-07 00:00:00.0000000,2012-02-07,20120207000000,20120207,2012,01,02,06,2012,01,07,00,00,00,20121,201202,201206,2012,1,2,6,2012,1,7,0,0,0
2012-02-08 00:00:00.0000000,2012-02-08,20120208000000,20120208,2012,01,02,06,2012,02,08,00,00,00,20121,201202,201206,2012,1,2,6,2012,2,8,0,0,0
2012-02-09 00:00:00.0000000,2012-02-09,20120209000000,20120209,2012,01,02,06,2012,03,09,00,00,00,20121,201202,201206,2012,1,2,6,2012,3,9,0,0,0
2012-02-10 00:00:00.0000000,2012-02-10,20120210000000,20120210,2012,01,02,06,2012,04,10,00,00,00,20121,201202,201206,2012,1,2,6,2012,4,10,0,0,0
